Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Time
338.0,1.8543677091335746,8.250786813168176,1.7966483951003775,8.154726986276557,8.197641346636107,124.70235456705629,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,19.328144
339.0,1.867160852994403,8.283264100909399,1.7966483951003775,8.154726986276557,8.373073622940197,124.32596983473628,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,19.359417
340.0,1.8793852415718169,8.315959713348663,1.8880671667554614,8.258702626621137,8.555268568929588,123.94875259550628,8.0,124.5,-4.0,-83.0,4.265622
341.0,1.8910371511986337,8.348863691085686,1.9781578646840376,8.321335679059564,8.744056557895103,123.57081182552307,7.84313725490199,123.52941176470587,-3.921568627450995,-82.35294117647058,0.546866
342.0,1.902113032590307,8.381966011250105,2.00525423850638,8.363296087097027,8.939269570705349,123.19225506778149,8.0,123.0,-4.0,-82.0,15.703122
343.0,1.9126095119260706,8.415256590554526,2.00525423850638,8.363296087097027,9.140741266587995,122.81318846529615,8.0,123.0,-4.0,-82.0,19.000048
344.0,1.9225233918766378,8.448725288366003,2.00525423850638,8.363296087097027,9.348307044908378,122.4337167946274,8.0,123.0,-4.0,-82.0,18.890654
345.0,1.9318516525781366,8.482361909794959,1.9331262287788222,8.535623390735594,9.561804098560783,122.05394349961217,10.0,121.5,-5.0,-81.0,12.218764
346.0,1.940591452551993,8.516156208800664,1.9331262287788222,8.535623390735594,9.78107145956224,121.67397072517068,10.0,121.5,-5.0,-81.0,0.015627
347.0,1.9487401295704703,8.55009789131227,1.9331262287788222,8.535623390735594,10.005950037410324,121.29389935107116,10.0,121.5,-5.0,-81.0,0.0
348.0,1.9562952014676112,8.58417661836448,1.9331262287788222,8.535623390735594,10.236282650741467,120.91382902554389,10.0,121.5,-5.0,-81.0,0.015607
349.0,1.963254366895328,8.618382009246911,1.9331262287788222,8.535623390735594,10.471914052798578,120.53385819864533,10.0,121.5,-5.0,-81.0,18.921903
350.0,1.969615506024416,8.65270364466614,2.049180853732013,8.752276561817332,10.712690951191309,120.15408415528168,10.980392156862763,118.82352941176471,-5.4901960784313815,-79.2156862745098,18.921905
351.0,1.9753766811902753,8.687131069919538,2.049180853732013,8.752276561817332,10.958462022406541,119.77460304780865,10.980392156862763,118.82352941176471,-5.4901960784313815,-79.2156862745098,0.015633
352.0,1.9805361374831405,8.721653798079869,2.049180853732013,8.752276561817332,11.209077921501844,119.3955099281321,10.980392156862763,118.82352941176471,-5.4901960784313815,-79.2156862745098,0.0
353.0,1.9850923032826442,8.756261313189706,2.049180853732013,8.752276561817332,11.464391287389853,119.01689877924102,10.980392156862763,118.82352941176471,-5.4901960784313815,-79.2156862745098,0.01561
354.0,1.9890437907365466,8.790943073464693,2.049180853732013,8.752276561817332,11.724256744098877,118.63886254611005,10.980392156862763,118.82352941176471,-5.4901960784313815,-79.2156862745098,0.0
355.0,1.992389396183491,8.825688514504684,1.9721973144217326,8.809905938506741,11.988530898371442,118.2614931659157,12.0,118.5,-6.0,-79.0,2.171882
356.0,1.9951281005196484,8.860487052511749,1.9721973144217326,8.809905938506741,12.257072333941144,117.88488159751441,12.0,118.5,-6.0,-79.0,0.015626
357.0,1.9972590695091477,8.89532808751411,1.9721973144217326,8.809905938506741,12.529741602807276,117.50911785013689,12.0,118.5,-6.0,-79.0,19.21878
358.0,1.9987816540381915,8.930201006594999,2.0929632581038105,8.910345913648381,12.80640121380598,117.13429101125702,12.0,117.0,-6.0,-78.0,10.34376
359.0,1.9996953903127825,8.965095187125433,2.0929632581038105,8.910345913648381,13.086915618758226,116.76048927359817,12.0,117.0,-6.0,-78.0,19.28129
